source_id,ra,dec,phot_g_mean_mag,astrometric_params_solved,astrometric_gof_al,phot_bp_rp_excess_factor,mean_mag_g_fov,median_mag_g_fov,std_dev_mag_g_fov,in_vari_long_period_variable,in_vari_eclipsing_binary,in_vari_classification_result,in_vari_rrlyrae,in_vari_cepheid,in_vari_planetary_transit,in_vari_short_timescale,in_vari_long_period_variable2,in_vari_eclipsing_binary2,in_vari_rotation_modulation,in_vari_ms_oscillator,in_vari_agn,in_vari_microlensing,in_vari_compact_companion
4830837068303674112,63.42245513010847,-48.51625982242555,19.029604,31,-0.04285427,1.1580986,,,,,,,,,,,,,,,,,
4830837514980265472,63.331385502147846,-48.54102816503285,17.337355,31,0.880386,1.2523407,,,,,,,,,,,,,,,,,
4830838412628643712,63.30369140557096,-48.45415641339846,20.403877,95,0.7012322,1.7512214,,,,,,,,,,,,,,,,,
4830839817082782592,63.36636880640668,-48.41632593805922,18.425306,31,2.3161097,1.3767165,,,,,,,,,,,,,,,,,
4830886065290621184,63.141816015596504,-48.43473109047485,18.415625,31,-0.56475806,1.3613629,,,,,,,,,,,,,,,,,
4830890330194307456,63.058092849346046,-48.338773667921316,18.476336,31,3.7205634,1.1832441,,,,,,,,,,,,,,,,,
4830890669495641856,63.00171007856094,-48.29696774283769,18.42752,95,-0.042488735,1.3100312,,,,,,,,,,,,,,,,,
4830891326626715264,63.14704868983294,-48.316623008152106,15.421518,31,-1.0527319,1.1983622,,,,,,,,,,,,,,,,,
4830892353122833792,63.089620760567676,-48.27911243454124,19.802816,31,1.578757,1.1784593,,,,,,,,,,,,,,,,,
4830892357418867200,63.096195206902294,-48.27587151037,17.657644,31,0.9471139,1.2027867,,,,,,,,,,,,,,,,,
4830893109037140096,63.11659534163716,-48.192102222450025,17.750298,31,1.9536572,1.3572202,,,,,,,,,,,,,,,,,
4830893285131857408,63.06872074672086,-48.17429053565369,16.410542,31,0.81624377,1.210823,,,,,,,,,,,,,,,,,
4830893555713649408,63.34845089141188,-48.30771032430895,20.378946,95,2.3419008,1.4548857,,,,,,,,,,,,,,,,,
4830893624433139200,63.376420055708856,-48.29090448751108,17.396288,31,1.1595421,1.2249603,,,,,,,,,,,,,,,,,
4830895445499356544,63.270719851208845,-48.18885292528795,18.258307,31,0.0008132558,1.1724802,,,,,,,,,,,,,,,,,
4830896308788755584,63.44274882589602,-48.157397117734384,13.7931795,31,-0.786533,1.2068495,,,,,,,,,,,,,,,,,
4830897339580907776,63.38549994601883,-48.11551331597974,13.747351,31,0.9207243,1.2271404,,,,,,,,,,,,,,,,,
4830899401165222784,63.134350103720756,-48.11995325958522,16.79618,31,-0.6790059,1.2214979,,,,,,,,,,,,,,,,,
4830899637387501184,63.19918628264392,-48.1078069807975,20.04049,95,-0.42129168,1.5175225,,,,,,,,,,,,,,,,,
4830900805618665216,63.300037566302215,-48.04142032415248,19.372602,31,-0.19365409,1.224302,,,,,,,,,,,,,,,,,
4830904692564941440,63.01892909901828,-48.18543415665341,15.600725,31,-0.35138962,1.2007139,,,,,,,,,,,,,,,,,
4830904825707938304,62.98056771235064,-48.18038308404811,19.122698,95,2.9689267,1.3634562,,,,,,,,,,,,,,,,,
4830904933081894272,62.972330674317156,-48.1555520462655,20.396238,95,0.25842083,1.4334497,,,,,,,,,,,,,,,,,
4830906754148071552,62.8067916910928,-48.19586757409185,19.61266,95,0.10216738,1.7151018,,,,,,,,,,,,,,,,,
4830907819301141248,62.7333908386592,-48.169472552546175,16.666954,31,0.8766922,1.237544,,,,,,,,,,,,,,,,,
4830909880885053056,62.871470074809736,-48.02017428234492,20.815466,95,0.36216766,1.4652476,,,,,,,,,,,,,,,,,
4830910735583109504,62.84834481215157,-47.987063052204014,20.527058,31,-0.69056714,1.2247474,,,,,,,,,,,,,,,,,
4830911319698548992,63.040054098468936,-48.108475627930865,19.005413,31,1.8182027,1.2511348,,,,,,,,,,,,,,,,,
4830912934606369280,63.03647883667748,-47.9794468581812,18.050148,31,1.4695638,1.2457168,,,,,,,,,,,,,,,,,
4830914244572187904,63.14871556889918,-47.91661304004365,15.294333,31,1.6549156,1.1999651,,,,,,,,,,,,,,,,,
4830917543105490304,62.87821358280128,-47.86404373163449,20.03659,95,-0.7234952,1.607234,,,,,,,,,,,,,,,,,
4830917813689285888,63.01158256004981,-47.896617886879106,20.751942,95,-0.031133765,1.0318497,,,,,,,,,,,,,,,,,
4830924307679730304,63.31269094519635,-48.01769938117429,18.41648,31,2.0550516,1.2437818,,,,,,,,,,,,,,,,,
4830938571266951296,63.137322960767705,-47.86765926341976,16.53585,31,0.8209324,1.1875767,,,,,,,,,,,,,,,,,
4830939739498456704,63.24930684626249,-47.82223497702259,14.872761,95,0.285965,1.2267928,,,,,,,,,,,,,,,,,
4830940834713066880,63.1702158205442,-47.76153694370766,18.937214,95,-0.3061535,1.4261998,,,,,,,,,,,,,,,,,
4830942312181813760,63.014332593922944,-47.771870243977226,20.673063,95,-1.0534824,1.4528726,,,,,,,,,,,,,,,,,
4830943068096064128,63.00618268641419,-47.7584411907233,17.51333,31,0.8139122,1.2138332,,,,,,,,,,,,,,,,,
4830943347270533888,62.961794016914524,-47.738723788898405,16.974104,31,-1.1618193,1.2134941,,,,,,,,,,,,,,,,,
4830943725226108800,63.01442042861219,-47.690444219779174,20.807348,95,1.6464182,1.8394161,,,,,,,,,,,,,,,,,
4830943824010335360,62.953837416021905,-47.69983647860762,18.894543,31,-0.23039648,1.2809033,,,,,,,,,,,,,,,,,
4830943931386083712,63.00363939562986,-47.68288531238983,18.231588,31,0.8140198,1.214218,,,,,,,,,,,,,,,,,
4830945576357020928,63.033440141377305,-47.61972110664221,18.105368,31,5.7546716,1.4420911,,,,,,,,,,,,,,,,,
4830945615011714176,63.01032338454173,-47.63360667522749,20.632833,95,2.567592,1.5613071,,,,,,,,,,,,,,,,,
4830945649372999680,63.0200305076437,-47.616849872400465,15.885255,31,0.6200795,1.2600521,,,,,,,,,,,,,,,,,
4830955407538926336,62.133158712836696,-48.85510812063624,20.359808,95,0.39701188,1.4060006,,,,,,,,,,,,,,,,,
4830958633057986560,62.13647850185157,-48.72471857700524,20.565012,95,1.0546352,1.4215459,,,,,,,,,,,,,,,,,
4830959805584365440,62.00072052570042,-48.76447716512898,20.547703,95,2.1042032,1.6704015,,,,,,,,,,,,,,,,,
4830962348206050688,62.1497586695913,-48.63403193958746,17.899307,31,2.0921044,1.2005831,,,,,,,,,,,,,,,,,
4830963447717679744,62.08031156403046,-48.58574750303258,14.86665,31,0.50210094,1.2069043,,,,,,,,,,,,,,,,,
4830963688235849472,62.037315295911775,-48.56690627714775,16.298443,31,1.2496133,1.2064731,,,,,,,,,,,,,,,,,
4830964680371958272,62.30328649244898,-48.63426654957365,19.586338,31,1.1422354,1.3914851,,,,,,,,,,,,,,,,,
4830969082714767488,62.17210321165876,-48.53430132785803,17.829254,31,0.47715104,1.2166727,,,,,,,,,,,,,,,,,
4830969181497732096,62.167695819370174,-48.513987151785564,19.958403,95,0.9340265,1.443286,,,,,,,,,,,,,,,,,
4830969838628133248,62.06962709623883,-48.5035768477407,20.793797,95,0.45218378,1.5834522,,,,,,,,,,,,,,,,,
4830970246649640448,62.07864969567813,-48.47774810734309,18.944775,95,0.34267318,1.2463052,,,,,,,,,,,,,,,,,
4830970452808054400,62.220963955746214,-48.506649528748355,20.727467,95,0.30514053,1.6710525,,,,,,,,,,,,,,,,,
4830970938140633984,62.19706706668178,-48.442712595339046,18.831045,31,0.48555943,1.2120937,,,,,,,,,,,,,,,,,
4830971243082072320,62.2269916780048,-48.44454810703476,18.62037,31,0.30062744,1.4282583,,,,,,,,,,,,,,,,,
4830972072012000640,62.18008180977103,-48.42424687919455,14.1484995,31,1.3748499,1.198732,,,,,,,,,,,,,,,,,
4830972656126528768,61.9079126788157,-48.69727414361079,20.315662,95,2.8088536,1.572972,,,,,,,,,,,,,,,,,
4830973304666287616,61.951168712578095,-48.644527957986234,20.761017,95,-2.8667417,1.2607095,,,,,,,,,,,,,,,,,
4830973648263544320,61.89474441824282,-48.600907821161954,19.64457,95,0.05000415,1.3490921,,,,,,,,,,,,,,,,,
4830975439265282304,61.96561709477195,-48.55646373155206,20.644548,95,3.476247,1.6482477,,,,,,,,,,,,,,,,,
