source_id,ra,dec,phot_g_mean_mag,astrometric_params_solved,astrometric_gof_al,phot_bp_rp_excess_factor,mean_mag_g_fov,median_mag_g_fov,std_dev_mag_g_fov,in_vari_long_period_variable,in_vari_eclipsing_binary,in_vari_classification_result,in_vari_rrlyrae,in_vari_cepheid,in_vari_planetary_transit,in_vari_short_timescale,in_vari_long_period_variable2,in_vari_eclipsing_binary2,in_vari_rotation_modulation,in_vari_ms_oscillator,in_vari_agn,in_vari_microlensing,in_vari_compact_companion
2488692278244809728,36.458991088496376,-5.546106913650541,15.742328,31,1.9729536,1.4432335,,,,,,,,,,,,,,,,,
2488692377030261248,36.53503410828341,-5.551932417409687,20.674332,31,0.024666635,1.1239963,,,,,,,,,,,,,,,,,
2488692651906569600,36.50643804312446,-5.524947783486702,16.354452,31,-0.99399537,1.2069459,,,,,,,,,,,,,,,,,
2488693686994080896,36.50055367831427,-5.478579931472043,13.820923,31,1.1055775,1.2237856,,,,,,,,,,,,,,,,,
2488695920377073536,36.540641556754956,-5.4204836479244145,17.737297,31,0.6225057,1.2631477,,,,,,,,,,,,,,,,,
2488697462269783808,36.90050487504713,-5.603352949568975,20.580292,95,-0.4045967,1.6152725,,,,,,,,,,,,,,,,,
2488697462272224256,36.90650743487335,-5.599026382703542,20.505194,95,2.4175606,1.6118369,,,,,,,,,,,,,,,,,
2488702272635497216,36.828680899021656,-5.510349875216073,20.674742,95,-0.42310607,1.7100037,,,,,,,,,,,,,,,,,
2488714058023578624,36.71889317734034,-5.498155522299482,20.020012,31,1.1298949,1.1879584,,,,,,,,,,,,,,,,,
2488714229822275840,36.75054312791775,-5.470524147784519,19.696781,31,-1.1419468,1.0225554,,,,,,,,,,,,,,,,,
2488716226982467200,36.847766096347186,-5.414502810063121,14.39025,31,3.752112,1.2148354,,,,,,,,,,,,,,,,,
2488717081680585344,36.78052142250691,-5.409015304997662,16.398418,31,2.0547004,1.2036855,,,,,,,,,,,,,,,,,
2488720929973352704,36.77779057195609,-5.330461548671163,20.469135,95,0.9244112,1.7088833,,,,,,,,,,,,,,,,,
2488722166921911680,36.76933668652859,-5.27808384807746,18.887934,31,2.6726882,1.3038406,,,,,,,,,,,,,,,,,
2488725912133587712,36.97511299851301,-5.250367294576425,20.118471,95,0.22124279,1.343594,,,,,,,,,,,,,,,,,
2488726603623469696,37.03441359293588,-5.192717092108421,16.914444,31,0.5479821,1.3830099,,,,,,,,,,,,,,,,,
2488727046004755072,36.81353265166482,-5.2904420261596865,19.09576,95,1.1570036,1.3502779,,,,,,,,,,,,,,,,,
2488727939357978752,36.870295637394285,-5.22291883990047,18.920547,31,-2.168248,1.1825911,,,,,,,,,,,,,,,,,
2488728351674832000,36.75770451290447,-5.241832680623498,18.525085,95,-1.746568,1.4153917,,,,,,,,,,,,,,,,,
2488729146244088320,36.825127807184685,-5.162339293591633,17.514666,31,-0.15076748,1.2232265,,,,,,,,,,,,,,,,,
2488730035302049280,36.9428218148169,-5.15208119508265,20.057417,31,-1.0832278,1.2267874,,,,,,,,,,,,,,,,,
