source_id,ra,dec,phot_g_mean_mag,astrometric_params_solved,astrometric_gof_al,phot_bp_rp_excess_factor,mean_mag_g_fov,median_mag_g_fov,std_dev_mag_g_fov,in_vari_long_period_variable,in_vari_eclipsing_binary,in_vari_classification_result,in_vari_rrlyrae,in_vari_cepheid,in_vari_planetary_transit,in_vari_short_timescale,in_vari_long_period_variable2,in_vari_eclipsing_binary2,in_vari_rotation_modulation,in_vari_ms_oscillator,in_vari_agn,in_vari_microlensing,in_vari_compact_companion
3710211518740021376,188.62690422936365,7.15286883149639,19.949783,31,1.479147,1.2148062,,,,,,,,,,,,,,,,,
3710213958280430848,188.69167019148023,7.234556099577707,19.468153,31,0.636708,1.3394232,,,,,,,,,,,,,,,,,
3710222823092932352,188.7079249669965,7.262176787048797,19.669128,31,0.05923375,1.1184359,,,,,,,,,,,,,,,,,
3710223991324039808,188.65332784522042,7.311413054397621,19.010983,31,-0.5417033,1.1761334,,,,,,,,,,,,,,,,,
3710224614095853312,188.73150794515402,7.361330222996499,20.01224,31,0.8186248,1.2375642,,,,,,,,,,,,,,,,,
3710224820254279424,188.6706407820356,7.365046347861442,16.591406,31,1.6789731,1.2958764,,,,,,,,,,,,,,,,,
3710226675680152960,188.7908625076425,7.410252893925779,18.21287,31,2.2187355,1.3516515,,,,,,,,,,,,,,,,,
3900730637288253184,187.45031417483816,6.622498255758303,16.433344,31,2.3827045,1.1958233,,,,,,,,,,,,,,,,,
3900730740366903552,187.45717156484608,6.634880299666974,15.339481,31,1.02603,1.2348051,,,,,,,,,,,,,,,,,
3900731595065143808,187.61950537438992,6.662202296210215,18.55699,31,-0.36605552,1.3451954,,,,,,,,,,,,,,,,,
3900734962319664000,187.19272972201858,6.536987054342557,20.269014,31,0.021703927,1.1328232,,,,,,,,,,,,,,,,,
3900735649514434944,187.30233060203082,6.56207571894744,19.47017,31,1.5956479,1.3681512,,,,,,,,,,,,,,,,,
3900739497805209984,187.12876343685045,6.641710356644722,19.971863,31,1.3453751,1.2022154,,,,,,,,,,,,,,,,,
3900740631676335744,187.23655948962505,6.669231371453001,20.599686,31,0.28712228,1.0714736,,,,,,,,,,,,,,,,,
3900744656061511040,187.52145146738488,6.717560951369716,18.11828,31,1.4791821,1.2367468,,,,,,,,,,,,,,,,,
3900747194386382336,187.3503630681935,6.743589511782127,17.960499,31,-0.7800111,1.219194,,,,,,,,,,,,,,,,,
3900748946733045760,187.42810320939927,6.775697237401411,19.212357,31,0.01158563,1.1081645,,,,,,,,,,,,,,,,,
3900749737007036800,187.36186271262812,6.818435708401131,18.273787,31,0.66192937,1.2155869,,,,,,,,,,,,,,,,,
3900750389842070528,187.34906669054158,6.844966573639361,18.13938,31,-0.6961442,1.2741013,,,,,,,,,,,,,,,,,
3900762656270159872,186.9912607344198,6.603441306312824,18.574173,31,1.0809913,1.283969,,,,,,,,,,,,,,,,,
3900763102945801344,186.90346890519595,6.591935920674356,20.26713,31,-0.37112856,1.1224747,,,,,,,,,,,,,,,,,
3900766092242694784,186.85728909434712,6.60020391576765,19.07169,31,-0.64163715,1.1402166,,,,,,,,,,,,,,,,,
3900766195322264704,186.86216139400238,6.622273124928105,20.26014,31,-0.74913794,1.30446,,,,,,,,,,,,,,,,,
3900766745077713664,186.91148930134213,6.662220994965395,12.110943,31,-0.6271237,1.1974952,,,,,,,,,,,,,,,,,
3900766985595912704,186.91821494156557,6.671939658558391,18.98167,31,-0.8301453,1.1814166,,,,,,,,,,,,,,,,,
3900767535351727616,186.82316938753738,6.675408343681247,19.47966,31,-1.4371775,1.161383,,,,,,,,,,,,,,,,,
3900777774553758208,186.74567044657613,6.668274915981451,19.710442,31,-0.2230315,1.2075101,,,,,,,,,,,,,,,,,
3900785196257317888,186.63427619587142,6.840303832464772,18.344728,31,-0.854656,1.2687981,,,,,,,,,,,,,,,,,
3900788357353189248,187.08762191052097,6.70170133712525,18.625639,31,0.2890048,1.3228543,,,,,,,,,,,,,,,,,
3900791449729653120,186.93551030936538,6.7265102252904745,20.409678,31,-1.6022758,1.1793764,,,,,,,,,,,,,,,,,
3900793648752941312,187.01376007660173,6.804385287611189,16.972122,31,1.5694011,1.2027706,,,,,,,,,,,,,,,,,
3900794134084718080,187.02770759287975,6.828235946173268,16.322737,31,-0.76534367,1.3915517,,,,,,,,,,,,,,,,,
3900800142743516672,187.07140743501745,6.864322684726766,20.41329,31,0.21089403,1.0410016,,,,,,,,,,,,,,,,,
3900801933744809984,187.25536142077294,6.957340151083306,20.310595,31,1.9699702,1.0067806,,,,,,,,,,,,,,,,,
3900802792738792576,187.1680400509807,6.986348041278663,15.826643,31,1.4512775,1.2068666,,,,,,,,,,,,,,,,,
3900803338198915328,187.2093858152806,7.027891026152565,20.37532,31,-0.9189615,1.2080435,,,,,,,,,,,,,,,,,
3900805846460076160,186.9187480608177,6.838034117611806,19.953909,31,-0.51597154,1.251771,,,,,,,,,,,,,,,,,
3900806984626840960,186.88974370466178,6.877694831394451,16.369032,31,-0.41032696,1.3022813,,,,,,,,,,,,,,,,,
3900811520112306560,186.81879352359726,6.971401570315924,19.88307,31,-1.3679395,1.1583931,,,,,,,,,,,,,,,,,
3900813817919419648,187.03145358346285,6.962785335621886,19.936829,31,0.20203456,1.1340187,,,,,,,,,,,,,,,,,
3900814127157074688,187.02569124696495,6.994260257177907,19.195013,31,0.71977365,1.3561686,,,,,,,,,,,,,,,,,
3900815261028449664,187.13730145745052,7.0302317885926575,18.950504,31,1.2759393,1.4644961,,,,,,,,,,,,,,,,,
3900815437122515200,187.15496943912143,7.056139244162857,18.089348,31,-1.106889,1.1932331,,,,,,,,,,,,,,,,,
3900816051302437632,187.1299138601276,7.052549383862761,17.409737,31,0.6222981,1.2016431,,,,,,,,,,,,,,,,,
3900816188741394176,187.14424703832793,7.066160820135595,18.841944,31,0.1444489,1.3025427,,,,,,,,,,,,,,,,,
3900816738497187456,186.9764976991007,6.983894571644655,19.162733,31,0.8161392,1.3814311,,,,,,,,,,,,,,,,,
3900820586787730432,187.06358401587423,7.137467132639798,20.340143,31,-0.3118871,1.2599623,,,,,,,,,,,,,,,,,
3900823889618125568,187.89618209083142,6.734970330948513,17.433968,31,-0.395911,1.220231,,,,,,,,,,,,,,,,,
3900825603309346816,187.66711855439704,6.709018985892708,18.46897,31,1.9269706,1.203737,,,,,,,,,,,,,,,,,
3900825882482913792,187.64547665205828,6.728132732001811,15.729454,31,0.15782988,1.2023838,,,,,,,,,,,,,,,,,
3900829902572340864,187.9269028707169,6.7594881477564615,15.562811,31,1.4130512,1.1962602,,,,,,,,,,,,,,,,,
3900833471689494912,187.95285756816625,6.885217180305977,19.110655,31,-0.33500648,1.2126044,,,,,,,,,,,,,,,,,
3900834266259114112,187.82533340718214,6.827895751290421,16.284195,31,-0.588471,1.1927494,,,,,,,,,,,,,,,,,
3900834296323195776,187.84761465857505,6.83749684009727,17.1911,31,-0.7609678,1.1868974,,,,,,,,,,,,,,,,,
3900837148181535360,187.97842770350587,6.964747366638845,18.58966,31,2.1785207,1.2547925,,,,,,,,,,,,,,,,,
3900840206198182400,187.55432791972487,6.809288003833925,18.659866,31,0.30105534,1.27705,,,,,,,,,,,,,,,,,
3900842577020178432,187.68055139527692,6.921798658303643,18.508326,31,-0.69540995,1.4502455,,,,,,,,,,,,,,,,,
3900845261375326848,187.56323764528526,6.909921363714856,20.110168,31,0.65625226,1.199631,,,,,,,,,,,,,,,,,
3900846012994025984,187.59325449586316,6.947608935928813,20.198824,31,0.5020608,1.1590548,,,,,,,,,,,,,,,,,
3900849281464751488,187.70715621150327,6.985812550327312,19.334133,31,-0.17574513,1.2371361,,,,,,,,,,,,,,,,,
3900850999451671936,187.73916020807707,7.026777565484457,19.98442,31,0.74695444,1.2658836,,,,,,,,,,,,,,,,,
3900852339481466880,187.7021754169464,7.006988665272469,15.405497,31,-2.4213464,1.2314607,,,,,,,,,,,,,,,,,
3900854431131880832,187.7262108159971,7.084991724603679,18.984007,31,2.0037284,1.5204314,,,,,,,,,,,,,,,,,
3900855152684524416,187.69080126492196,7.093263599104091,16.589859,31,-0.99427867,1.2191011,,,,,,,,,,,,,,,,,
3900860444084229504,188.18955135203223,7.087372413496974,18.929277,31,-2.0406723,1.1456895,,,,,,,,,,,,,,,,,
3900862196430849152,187.99342453656436,7.037051166278471,18.61913,31,0.3603176,1.3762587,,,,,,,,,,,,,,,,,
3900863231518568192,188.07640215667266,7.078652821065696,18.25807,31,0.7449237,1.1904447,,,,,,,,,,,,,,,,,
3900865288807322880,188.2323556408856,7.066293155407138,16.912874,31,0.2723433,1.2093221,,,,,,,,,,,,,,,,,
3900865735483960832,188.31925408091828,7.116381095129121,19.533115,31,1.1239135,1.1710148,,,,,,,,,,,,,,,,,
3900870511487769472,188.1114611427013,7.159083218002348,18.30968,31,-0.34424213,1.2085044,,,,,,,,,,,,,,,,,
3900873333281671808,188.28805499839137,7.2872163394355605,16.932388,31,0.081649445,1.1955452,,,,,,,,,,,,,,,,,
3900876460017277440,188.00078673014926,7.166115630939019,19.95681,31,2.4408598,1.1835959,,,,,,,,,,,,,,,,,
3900880991208048384,187.95261275110528,7.251016173007042,20.290876,31,1.7389181,1.1818409,,,,,,,,,,,,,,,,,
3900882782209704576,188.11460031433745,7.228475897743804,16.33155,31,-0.38170776,1.2019954,,,,,,,,,,,,,,,,,
3900884122239511936,188.03530092877807,7.27978961371382,18.52754,31,1.0078253,1.2072878,,,,,,,,,,,,,,,,,
3900884152304007936,188.04587740641304,7.288731161517136,17.546131,31,0.08086076,1.2484068,,,,,,,,,,,,,,,,,
3900886626205232000,188.19385427981996,7.372083543462468,18.691647,31,0.710899,1.2891449,,,,,,,,,,,,,,,,,
3900886763644190464,188.14611005058984,7.380011879183579,19.56501,31,1.6420103,1.1956377,,,,,,,,,,,,,,,,,
3900887966235011712,188.0302299568464,7.347875787196465,20.32851,31,1.559709,1.1426507,,,,,,,,,,,,,,,,,
3900890478791105920,188.06603496304282,7.409131690978385,19.599823,31,-1.567231,1.1072468,,,,,,,,,,,,,,,,,
3900892952692181376,187.33945133386467,6.986826328539489,19.740507,31,0.61747396,1.178697,,,,,,,,,,,,,,,,,
3900893261929826816,187.3636956169815,6.97917820467866,14.678308,31,0.7069935,1.203277,,,,,,,,,,,,,,,,,
3900893433728542080,187.39443614080434,7.010451460583181,10.2215185,31,-0.17052364,1.2423121,,,,,,,,,,,,,,,,,
3900894842477211904,187.44004451076464,7.029071691600541,20.423553,31,1.7325975,1.1419204,,,,,,,,,,,,,,,,,
3900896624888690048,187.30781318178086,7.031368414636649,19.840878,31,0.7106362,1.1887397,,,,,,,,,,,,,,,,,
3900902259889791488,187.5454765101707,7.160619569134491,19.735155,31,-0.07230532,1.5115137,,,,,,,,,,,,,,,,,
3900904050887682688,187.62899728341787,7.200383169781464,18.933664,31,0.31677786,1.1737485,,,,,,,,,,,,,,,,,
3900909548445793920,187.24555038988754,7.0873987496336275,19.925655,31,0.17858946,1.1349806,,,,,,,,,,,,,,,,,
3900910368783876992,187.12143065863322,7.106812566626209,17.797024,31,0.7647981,1.1766382,,,,,,,,,,,,,,,,,
3900910647957421952,187.1920210441518,7.1225792216758474,15.219478,31,-2.006587,1.2284836,,,,,,,,,,,,,,,,,
3900913431096223232,187.11846630190666,7.136585234271815,15.894525,31,2.118801,1.2239791,,,,,,,,,,,,,,,,,
3900913701678494208,187.10127141162013,7.157586349444825,15.966945,31,-1.1391939,1.1971697,,,,,,,,,,,,,,,,,
3900917141947971200,187.16225650465117,7.292764163404216,16.152811,31,0.4847813,1.1971309,,,,,,,,,,,,,,,,,
3900918340243643776,187.4206944874226,7.2386467527930884,19.688202,31,0.17569987,1.2761911,,,,,,,,,,,,,,,,,
3900923975240833920,187.3130086464518,7.368812982837876,20.491825,31,2.6338565,1.112049,,,,,,,,,,,,,,,,,
3900924971673259904,187.42396378993874,7.391418193404297,19.80524,31,-2.1921055,1.3853961,,,,,,,,,,,,,,,,,
3900929163561282176,187.83318110060537,7.3043654979984565,17.78248,31,2.1177056,1.1782409,,,,,,,,,,,,,,,,,
3900929614533070848,187.8356175796688,7.33319462478478,15.750184,31,0.42606485,1.3535969,,,,,,,,,,,,,,,,,
3900929644597648896,187.84959871292372,7.3438916244154715,19.110924,31,-0.3722946,1.2208818,,,,,,,,,,,,,,,,,
3900935004716903680,187.75098710703713,7.455460018737232,20.47629,31,1.6946648,1.1302038,,,,,,,,,,,,,,,,,
3900936860142758528,187.88435185312287,7.427132185598704,18.191427,31,-0.5322622,1.2892625,,,,,,,,,,,,,,,,,
3900939643281620480,187.99043514998507,7.5397408422079035,18.364988,31,-1.0402327,1.3855846,,,,,,,,,,,,,,,,,
3900942151542518016,187.93258411098284,7.528039068280154,19.030012,31,-0.4200274,1.2324629,,,,,,,,,,,,,,,,,
3900942396355749376,187.89674969244754,7.5413372051778484,18.453968,31,-1.3025087,1.2150543,,,,,,,,,,,,,,,,,
3900943800810006272,187.93429441765917,7.608018283097395,19.727243,31,2.521379,1.1868318,,,,,,,,,,,,,,,,,
3900943972608697088,187.91440951421419,7.607046247137212,19.368202,31,1.7955536,1.1780936,,,,,,,,,,,,,,,,,
3900951295527945984,187.61217054623563,7.53915921820195,19.731638,31,0.7534992,1.2172536,,,,,,,,,,,,,,,,,
3900955521775769728,187.8298158519889,7.605758495922073,16.162046,31,-0.32967386,1.2268312,,,,,,,,,,,,,,,,,
3900955865373154560,187.87428919635082,7.636109222146089,17.241177,31,-0.9217234,1.2384785,,,,,,,,,,,,,,,,,
3900956243330275328,187.78601849410896,7.607770908124572,18.949083,31,-0.1772807,1.1892883,,,,,,,,,,,,,,,,,
3900957720799029888,187.65393238976512,7.601206784918459,17.021303,31,0.3186671,1.3479882,,,,,,,,,,,,,,,,,
3900958506778038912,187.6062736686012,7.624527173882828,19.587627,31,-0.4666188,1.226972,,,,,,,,,,,,,,,,,
3900960332139142912,187.75149479408583,7.702274547816964,19.781963,31,-1.2715617,1.1834716,,,,,,,,,,,,,,,,,
3900978194908187136,186.45948748372794,6.92156041724554,19.236486,31,-1.4640269,1.1696476,,,,,,,,,,,,,,,,,
3900991427702448896,186.3878013779148,7.013727637772416,15.224616,31,1.3099647,1.2386189,,,,,,,,,,,,,,,,,
3900995065539859456,186.30956349501562,7.0818656846131605,19.037598,31,1.3481756,1.1692297,,,,,,,,,,,,,,,,,
3900996169346312704,186.2567419223108,7.113834150939393,17.738747,31,-0.3589501,1.3046178,,,,,,,,,,,,,,,,,
3900996714806438912,186.29843768257578,7.151877661631577,18.754768,31,0.45659623,1.1663609,,,,,,,,,,,,,,,,,
3900996852245411840,186.3249699642588,7.169258343967165,17.677343,31,0.09705611,1.1943858,,,,,,,,,,,,,,,,,
3900998329714890240,186.60764217783563,6.95042110350615,19.406292,31,-0.18170615,1.1995679,,,,,,,,,,,,,,,,,
3900999433521529984,186.73875066924236,6.992862471423846,15.571446,31,1.1046131,1.1912174,,,,,,,,,,,,,,,,,
3901001903127735040,186.629091435776,7.016380167819793,16.818443,31,0.5564133,1.2130861,,,,,,,,,,,,,,,,,
3901005927512083328,186.87378678107544,7.079029820337897,16.327515,31,0.584188,1.1920578,,,,,,,,,,,,,,,,,
3901007920376909568,186.9540166017292,7.132674057382733,11.308691,31,-4.5600605,1.1846877,,,,,,,,,,,,,,,,,
3901008916809323648,186.9735792013148,7.201849544803208,17.793629,31,0.47459832,1.2370263,,,,,,,,,,,,,,,,,
3901009569644352256,186.95340267274238,7.200922994858465,14.005025,31,1.0721473,1.2266303,,,,,,,,,,,,,,,,,
3901012112264980096,186.74707838245692,7.221428897115351,17.864927,31,0.3950715,1.1699318,,,,,,,,,,,,,,,,,
3901012215344196224,186.75911341855723,7.2405178263212,18.565487,31,0.64263964,1.3654081,,,,,,,,,,,,,,,,,
3901013246136351616,186.89901442367128,7.2630618086390495,17.487953,31,-0.23039861,1.2098365,,,,,,,,,,,,,,,,,
3901018911199797504,186.43557404193024,7.1245795373374,17.996412,31,1.2949731,1.2257133,,,,,,,,,,,,,,,,,
3901020079428545792,186.37582136121173,7.167217913442352,17.416748,31,0.37056625,1.2320544,,,,,,,,,,,,,,,,,
3901021183235881728,186.50129338686406,7.209738110512952,14.877342,31,1.561337,1.2486619,,,,,,,,,,,,,,,,,
3901021355034572928,186.48631813248159,7.208705445470993,17.733,31,-0.451996,1.3507074,,,,,,,,,,,,,,,,,
3901021900494752512,186.52286444724513,7.246890955796291,19.04284,31,1.2967885,1.1752855,,,,,,,,,,,,,,,,,
3901022347171355392,186.48992751708664,7.251922367919359,20.24978,31,-1.5129914,1.1506319,,,,,,,,,,,,,,,,,
3901023481042692480,186.69129586135347,7.220485831242498,20.451866,31,-2.7148201,1.1481797,,,,,,,,,,,,,,,,,
3901026508995362816,186.8042093195578,7.352195904126956,19.170527,31,-1.234672,1.2182227,,,,,,,,,,,,,,,,,
3901026607778769664,186.73325817591245,7.319199763356318,14.449409,31,1.0338731,1.1954812,,,,,,,,,,,,,,,,,
3901026646434313728,186.70592780759057,7.3159197501300115,19.931328,31,-1.5753409,1.2395703,,,,,,,,,,,,,,,,,
3901031010121061376,186.64676237425977,7.386717501516498,19.65396,31,1.8607767,1.2252603,,,,,,,,,,,,,,,,,
3901032002258046976,186.66667165393585,7.457976817685336,19.42644,31,-0.49275133,1.5013186,,,,,,,,,,,,,,,,,
3901044646641513856,186.1896008091991,7.204830042838784,20.216982,31,-0.8675322,1.2421216,,,,,,,,,,,,,,,,,
3901047915112296832,186.16679571042732,7.236994407028098,19.204351,31,1.9265726,1.1535782,,,,,,,,,,,,,,,,,
3901061659006981376,186.11364153651033,7.3533254116669475,18.507706,31,0.12206899,1.1984531,,,,,,,,,,,,,,,,,
3901062307547179520,186.0612999573,7.334629904162191,19.901506,31,-1.0555638,1.3345344,,,,,,,,,,,,,,,,,
3901062346202384640,186.0744414315065,7.352729870791485,12.34916,31,0.4464107,1.1855423,,,,,,,,,,,,,,,,,
3901071554612302976,186.4213347509803,7.387508355504918,17.70149,31,1.2488015,1.2092148,,,,,,,,,,,,,,,,,
3901075574701691136,186.31054916007162,7.427256423310179,17.670628,31,0.7524561,1.1769516,,,,,,,,,,,,,,,,,
3901076085802286080,186.51095552682065,7.354043397802565,20.086712,31,-0.63620204,1.0876261,,,,,,,,,,,,,,,,,
3901079526071639680,186.57331588209593,7.47992760890051,18.546019,31,-0.69363576,1.3456368,,,,,,,,,,,,,,,,,
3901080243330745472,186.56454535878547,7.518473690201558,17.784431,31,0.22622176,1.2853575,,,,,,,,,,,,,,,,,
3901081896893554816,186.34088743411453,7.488260540687515,19.468931,31,-1.3506985,1.1624115,,,,,,,,,,,,,,,,,
3901089868352822528,186.10337670687485,7.4633537716880705,18.040878,31,-1.2605314,1.2003734,,,,,,,,,,,,,,,,,
3901093368750831104,186.13259081457628,7.58831346095073,18.994593,31,0.9268109,1.3686361,,,,,,,,,,,,,,,,,
3901093716643553280,186.3186700308036,7.492514261192538,19.436502,31,0.051447432,1.2277088,,,,,,,,,,,,,,,,,
3901096839084420096,186.47514432219498,7.645956173429876,19.213913,31,-0.24436262,1.1468087,,,,,,,,,,,,,,,,,
3901100378137476096,186.3536183953099,7.665314859898975,17.67679,31,0.11349899,1.5008671,,,,,,,,,,,,,,,,,
3901105020997595904,187.09878551411006,7.298004719526023,19.630772,31,-0.45960176,1.2307725,,,,,,,,,,,,,,,,,
3901106219292665600,187.05887775179426,7.351448587760937,19.831354,31,1.2894555,1.3246441,,,,,,,,,,,,,,,,,
3901106631609529984,187.07908280813402,7.369753986304459,20.177946,31,0.48270118,1.2547451,,,,,,,,,,,,,,,,,
3901107597977973120,187.00070502396994,7.338061247150904,18.596224,31,1.146943,1.2107434,,,,,,,,,,,,,,,,,
3901110273741802496,187.0133849138923,7.400126237825117,18.45297,31,0.65862656,1.2232293,,,,,,,,,,,,,,,,,
3901111064015797760,187.01273888193714,7.453124271247059,17.894842,31,0.9041883,1.4668674,,,,,,,,,,,,,,,,,
3901111343189484032,187.2016120847385,7.361554636414617,18.377666,31,0.25618738,1.188528,,,,,,,,,,,,,,,,,
3901111476333115776,187.22684883727078,7.382997908045831,20.041576,31,-2.1010156,1.1785834,,,,,,,,,,,,,,,,,
3901113056881086720,187.24412330238604,7.440495512747725,19.075418,31,0.20820664,1.2173724,,,,,,,,,,,,,,,,,
3901115363278854016,187.27230756324823,7.514172969964617,17.487318,31,2.046674,1.2952929,,,,,,,,,,,,,,,,,
3901117356143677696,187.11128398631183,7.506900036402346,15.356389,31,0.6727015,1.4476987,,,,,,,,,,,,,,,,,
3901117454927151872,187.15269751934102,7.517092125104303,18.607847,31,-0.39214543,1.2133366,,,,,,,,,,,,,,,,,
3901119722674246656,187.23106734859618,7.597515052170648,20.587955,31,0.96604663,1.2304745,,,,,,,,,,,,,,,,,
3901121097059395584,186.90836256661962,7.433790876195989,19.544558,31,0.3084768,1.131055,,,,,,,,,,,,,,,,,
3901121582391459200,186.82753778509473,7.424951005246554,17.150997,31,1.829044,1.463487,,,,,,,,,,,,,,,,,
3901121990412489472,186.84948560622843,7.442104052446369,18.748114,31,2.0853333,1.2588203,,,,,,,,,,,,,,,,,
3901126083517157248,186.77423146731442,7.493800549647586,17.524965,31,2.01853,1.2658132,,,,,,,,,,,,,,,,,
3901126152236633728,186.7543014422368,7.498461540806833,16.387669,31,-0.7855493,1.3057145,,,,,,,,,,,,,,,,,
3901126182300577536,186.7615415936906,7.514027359576013,20.40131,31,0.4208154,1.2807406,,,,,,,,,,,,,,,,,
3901126457178486144,186.73802972517962,7.5296066943288755,15.831636,31,0.3569267,1.2028333,,,,,,,,,,,,,,,,,
3901129450771583616,187.06473931032434,7.542699855904715,14.572935,31,0.1455058,1.2403579,,,,,,,,,,,,,,,,,
3901129725649459072,187.0455245102068,7.553000299908715,17.271643,31,1.6010408,1.4282742,,,,,,,,,,,,,,,,,
3901130339829051904,186.98682315448434,7.563066028442254,19.180635,31,0.47982067,1.3301969,,,,,,,,,,,,,,,,,
3901131649794841728,187.1543234689508,7.608684328735356,15.523042,31,0.9798875,1.2137389,,,,,,,,,,,,,,,,,
3901133947601601408,187.01383890996868,7.6285402301756005,18.752443,31,-0.9820053,1.3290771,,,,,,,,,,,,,,,,,
3901136391438706048,187.06817102320213,7.715196753043728,18.708008,31,1.6284695,1.4149815,,,,,,,,,,,,,,,,,
3901140274089193984,187.4854073783979,7.614295854468094,17.505983,31,1.1852328,1.2580013,,,,,,,,,,,,,,,,,
3901144530401479936,187.37107058909365,7.6635113304752975,19.64725,31,0.65170944,1.2201306,,,,,,,,,,,,,,,,,
3901146836799224576,187.559658168009,7.687095029138468,15.345414,31,0.16492712,1.2148404,,,,,,,,,,,,,,,,,
3901148756649324032,187.66266077588517,7.73658969047607,20.220943,31,-0.36551046,1.1618634,,,,,,,,,,,,,,,,,
3901153227710563072,187.5664292478718,7.81950027146237,19.09377,31,-0.97912765,1.2472651,,,,,,,,,,,,,,,,,
3901155628596977152,187.19909708763004,7.678517305891205,18.49723,31,0.44297445,1.3010136,,,,,,,,,,,,,,,,,
3901158003714173952,187.34695117086443,7.764033923574462,18.830412,31,0.23093367,1.1491525,,,,,,,,,,,,,,,,,
3901159305089039616,187.31528310514454,7.823968154100908,20.432503,31,-0.8459807,1.2162298,,,,,,,,,,,,,,,,,
3901159549902401152,187.2788854295039,7.837172695045829,16.707584,31,0.46430188,1.1914647,,,,,,,,,,,,,,,,,
3901173774834013440,186.7295129036792,7.5660383383524055,17.882948,31,-0.047392868,1.3157603,,,,,,,,,,,,,,,,,
3901175900842149504,186.77389526683206,7.631191868494099,20.219479,31,-0.8049772,1.232865,,,,,,,,,,,,,,,,,
3901177623124709760,186.58613065218424,7.604820030030872,14.29959,31,-0.68946916,1.2196676,,,,,,,,,,,,,,,,,
3901183906661231616,186.94539190031114,7.736070212237492,19.521658,31,-1.0951228,1.1885666,,,,,,,,,,,,,,,,,
3901186999037714432,186.82307487470405,7.794275843412152,18.038706,31,0.20608126,1.1561179,,,,,,,,,,,,,,,,,
3901187278211197184,186.75873198210692,7.780249995301712,14.396715,31,-0.37896582,1.2084371,,,,,,,,,,,,,,,,,
3901190989062925312,186.55358810970898,7.686619254720436,17.579767,31,0.5553102,1.2003216,,,,,,,,,,,,,,,,,
3901191946839833728,186.47004191009648,7.722056071084421,19.9754,31,2.2345748,1.3346175,,,,,,,,,,,,,,,,,
3901192191653775232,186.5193688639912,7.7330143561030775,17.042469,31,1.6942436,1.2785308,,,,,,,,,,,,,,,,,
3901194420741220736,186.62392558600268,7.828924370648232,19.851425,31,1.8773456,1.273825,,,,,,,,,,,,,,,,,
3901196344886353920,186.3839450068585,7.805283665598775,18.374037,31,0.7744331,1.4544839,,,,,,,,,,,,,,,,,
3901196860282432128,186.4118546115786,7.829108021577992,19.03328,31,-0.15942536,1.193187,,,,,,,,,,,,,,,,,
3901201876804495744,186.75559162233708,7.911280932299357,18.515675,31,1.8829432,1.4465706,,,,,,,,,,,,,,,,,
3901202186042160512,186.830128950501,7.939589001234149,18.810339,31,0.33406448,1.4654802,,,,,,,,,,,,,,,,,
