source_id,ra,dec,phot_g_mean_mag,plx,e_plx,astrometric_params_solved,astrometric_gof_al,phot_bp_rp_excess_factor,mean_mag_g_fov,median_mag_g_fov,std_dev_mag_g_fov,in_vari_long_period_variable,in_vari_eclipsing_binary,in_vari_classification_result,in_vari_rrlyrae,in_vari_cepheid,in_vari_planetary_transit,in_vari_short_timescale,in_vari_long_period_variable2,in_vari_eclipsing_binary2,in_vari_rotation_modulation,in_vari_ms_oscillator,in_vari_agn,in_vari_microlensing,in_vari_compact_companion,DDF,STABLE
3836110620936648448,151.25082012783326,2.1968674604751977,16.125475,2.383562408832389,0.055392954,31,1.2975742,1.2791808,,,,,,,,,,,,,,,,,,COSMOS,True
3836117630323245056,151.6013873002382,2.169874378596597,16.278141,1.2687886296800628,0.064829975,31,0.86394775,1.2403036,,,,,,,,,,,,,,,,,,COSMOS,True
3836118489316708992,151.47373949824228,2.182135315189274,17.96939,1.5969084454391038,0.16435175,31,0.24395818,1.3170353,,,,,,,,,,,,,,,,,,COSMOS,True
3836120413462052352,151.57227207601096,2.2369926386277608,11.445019,2.6044036889051725,0.019518178,31,-4.448239,1.1985773,,,,,,,,,,,,,,,,,,COSMOS,True
3836140342110273664,151.18513932213787,2.387935518590971,16.997705,0.4807654675934474,0.084979855,31,0.18681872,1.1963261,,,,,,,,,,,,,,,,,,COSMOS,True
3836147965676960640,151.41544179542015,2.4917045870159846,18.474802,2.0632470766894646,0.20986655,31,-0.7516167,1.3933648,,,,,,,,,,,,,,,,,,COSMOS,True
3836148171835397376,151.4183664495538,2.516438784971096,18.69021,1.9663552117921017,0.3564501,31,2.55,1.3914394,,,,,,,,,,,,,,,,,,COSMOS,True
3836153119637512448,150.85346660136582,2.19143933099015,11.780822,1.9782033385873947,0.017253062,31,-0.5323231,1.1836079,,,,,,,,,,,,,,,,,,COSMOS,True
3836164183473433472,151.04698699201384,2.3631377593768272,18.912926,1.8548885436416456,0.34123427,31,-0.53316194,1.4329993,,,,,,,,,,,,,,,,,,COSMOS,True
3836170162068252544,150.63143631570577,2.288615914607475,18.385767,2.850032690681279,0.21459036,31,0.09205703,1.4445063,,,,,,,,,,,,,,,,,,COSMOS,True
3836173190020133248,150.7055470142617,2.387740260824113,15.149572,1.1192000626408152,0.041656975,31,1.7090455,1.2186325,,,,,,,,,,,,,,,,,,COSMOS,True
3836179271693820160,150.88420552199503,2.477714024177791,16.163801,0.4006440376685879,0.057376962,31,-1.1070317,1.2046971,,,,,,,,,,,,,,,,,,COSMOS,True
3836180607428764672,150.81454610014376,2.52330049695955,18.055626,0.7667170739099423,0.14966781,31,-1.082462,1.2795956,,,,,,,,,,,,,,,,,,COSMOS,True
3836186448584299008,150.75390089421325,2.5945828303362086,18.864141,1.9897082246684552,0.25425497,95,-1.583723,1.402601,,,,,,,,,,,,,,,,,,COSMOS,True
3836206690765032576,151.02550676202006,2.6536448202348226,18.627853,3.908934168441404,0.21125636,31,-0.8785038,1.5012727,,,,,,,,,,,,,,,,,,COSMOS,True
3836212738078984704,150.98275116287124,2.7651346545269844,15.810128,1.2195898685574549,0.05598096,31,2.7891526,1.2255393,,,,,,,,,,,,,,,,,,COSMOS,True
3836215452498310656,151.20120884057332,2.789466195712834,14.351552,1.69155863694926,0.02251299,31,-1.0231938,1.2100734,,,,,,,,,,,,,,,,,,COSMOS,True
3836216960031660160,151.2145027849456,2.802672691160845,19.2283,3.1127155292119597,0.34391302,95,-0.7767358,1.5595173,,,,,,,,,,,,,,,,,,COSMOS,True
3836218300061804928,151.1072745259989,2.8108602932010465,18.551153,2.1029927162729374,0.21968813,31,0.3048758,1.4664224,,,,,,,,,,,,,,,,,,COSMOS,True
3836225000210572288,149.8197195177374,1.9022279302264824,16.76578,3.76258135160857,0.07630942,31,-1.8134534,1.4074616,,,,,,,,,,,,,,,,,,COSMOS,True
3836230880020875008,149.79539890750175,2.0486158530060568,15.785387,0.3668508514364178,0.049642324,31,1.4232218,1.1952969,,,,,,,,,,,,,,,,,,COSMOS,True
3836234865750518272,149.97044897542608,2.0835222150611465,13.983394,2.648407632720425,0.021835772,31,1.0953071,1.2201556,,,,,,,,,,,,,,,,,,COSMOS,True
3836238714041213056,149.96982973538925,2.161218650973637,17.355131,3.854501228548544,0.106399834,31,2.0630543,1.401595,,,,,,,,,,,,,,,,,,COSMOS,True
3836239087703285632,149.9142655379425,2.158124367434708,12.863873,1.486038000052405,0.017298592,31,2.2613754,1.188075,,,,,,,,,,,,,,,,,,COSMOS,True
3836244482182259072,149.5049319030357,2.035610345253339,18.978495,1.7547861611474342,0.25545582,31,-0.6680723,1.4192582,,,,,,,,,,,,,,,,,,COSMOS,True
3836246475047121280,149.48379377311656,2.1323386098119923,18.87535,1.892289306970472,0.25018173,95,0.07213315,1.4233927,,,,,,,,,,,,,,,,,,COSMOS,True
3836255481593542272,149.7770905501759,2.2610060099846483,15.085058,1.2990590621952445,0.032967716,31,0.005053498,1.2132195,,,,,,,,,,,,,,,,,,COSMOS,True
3836270045827321600,150.32421717482748,2.3859272999514354,19.720978,6.727907397013294,0.47949067,95,-0.06086858,1.6927968,,,,,,,,,,,,,,,,,,COSMOS,True
3836273314297732864,150.26770100404667,2.42115712092152,10.203979,7.559006646110935,0.020876797,31,3.2720711,1.1996058,,,,,,,,,,,,,,,,,,COSMOS,True
3836288359567800192,150.1919863398402,2.592195032433881,17.859385,1.1532538135046162,0.16716711,31,-0.24343781,1.314222,,,,,,,,,,,,,,,,,,COSMOS,True
3836295682487396352,149.5446327448948,2.2257736873570444,13.422915,0.8075608927800374,0.020082656,31,-0.2625418,1.1920947,,,,,,,,,,,,,,,,,,COSMOS,True
3836296781999024384,149.49683975662194,2.270660736048757,16.328045,0.5327541488411456,0.07319443,31,-0.49137548,1.2084627,,,,,,,,,,,,,,,,,,COSMOS,True
3836299457763739008,149.4219010240417,2.2555065324077748,19.2283,3.39409837857747,0.36192164,95,0.51587516,1.48885,,,,,,,,,,,,,,,,,,COSMOS,True
3836310899556401280,149.21962303532112,2.2953426611295704,19.868877,3.770741478106527,0.482335,95,-0.33632785,1.5583541,,,,,,,,,,,,,,,,,,COSMOS,True
3836313755709782528,149.2928722144081,2.3688185752352076,14.288682,0.8965918981729212,0.023239553,31,0.19636343,1.1985525,,,,,,,,,,,,,,,,,,COSMOS,True
3836314786501930624,149.3240813906717,2.4536480749311864,12.853312,1.7882371623331328,0.021253703,31,3.9258165,1.189785,,,,,,,,,,,,,,,,,,COSMOS,True
3836315473696663040,149.19199444094443,2.3834998908116254,14.373729,0.6381149524218414,0.02447646,31,-0.0412333,1.2099526,,,,,,,,,,,,,,,,,,COSMOS,True
3836320249700326144,149.44561635776532,2.481780691095502,17.692343,0.736221015276935,0.12166557,31,0.071476996,1.317157,,,,,,,,,,,,,,,,,,COSMOS,True
3836324097990990848,149.31545426932925,2.5172167710826003,17.018623,1.2035599492511777,0.0791478,31,0.6773079,1.2696644,,,,,,,,,,,,,,,,,,COSMOS,True
3836332035090567168,149.89367261887023,2.574951022470688,17.740404,1.2631681078872012,0.1563066,31,0.761662,1.3509272,,,,,,,,,,,,,,,,,,COSMOS,True
3836336433137079296,149.7991908357082,2.6529466725372126,14.844124,0.5558773209623693,0.028991705,31,0.34116933,1.1980743,,,,,,,,,,,,,,,,,,COSMOS,True
3836336738079734272,149.75035659958397,2.663848721401673,12.75325,1.5291059614995002,0.01999164,31,5.989818,1.2007489,,,,,,,,,,,,,,,,,,COSMOS,True
3836353475567292288,149.57776996880426,2.753114540727293,16.083721,8.189171617869432,0.056113485,31,0.27852204,1.3996671,,,,,,,,,,,,,,,,,,COSMOS,True
3836353475567314304,149.58157675410467,2.7617423563100014,16.841717,1.129608993345877,0.07920407,31,-0.22403628,1.2904439,,,,,,,,,,,,,,,,,,COSMOS,True
3836364741266447488,150.4355396955305,2.4823315842303004,16.817268,0.5029036116366816,0.081800394,31,1.6213065,1.1971282,,,,,,,,,,,,,,,,,,COSMOS,True
3836364913065138816,150.45411398368418,2.476044750888021,17.957989,2.611729834976614,0.14051256,31,-0.18913947,1.3590924,,,,,,,,,,,,,,,,,,COSMOS,True
3836366910225054848,150.5132647178839,2.542649427127334,16.008226,0.6728899734022508,0.05365473,31,0.064325474,1.2055255,,,,,,,,,,,,,,,,,,COSMOS,True
3836370238824575744,150.47785019104123,2.5999806562266077,13.575387,1.2065110363196956,0.018055798,31,0.9251344,1.1879355,,,,,,,,,,,,,,,,,,COSMOS,True
3836376011260618368,150.75810326328713,2.7248456962056915,11.725046,3.486353254846763,0.018875308,31,1.769099,1.1996242,,,,,,,,,,,,,,,,,,COSMOS,True
3836393229784593536,150.47984807407164,2.8415121807169523,18.691658,2.156444016668382,0.31358424,95,1.7809547,1.4255481,,,,,,,,,,,,,,,,,,COSMOS,True
3836398486824593792,150.81964171374278,2.722594574135343,16.819326,1.199424196578264,0.08109834,31,2.0207908,1.3246,,,,,,,,,,,,,,,,,,COSMOS,True
3836404976520057472,150.82254798085376,2.8497832369195097,14.407056,0.6946056483534513,0.029558532,31,-1.4566637,1.2037908,,,,,,,,,,,,,,,,,,COSMOS,True
3836406282190311936,150.78740558293515,2.9023963086060505,16.504988,0.6954635550158359,0.07476648,31,0.41927397,1.2105757,,,,,,,,,,,,,,,,,,COSMOS,True
3836410100416151296,151.16251106392554,2.9926406715260376,14.751252,1.1600534775201223,0.035538364,31,-0.7849122,1.1970363,,,,,,,,,,,,,,,,,,COSMOS,True
3836413910052369792,151.02369894078316,3.017815166283001,17.417856,2.62318630541528,0.12314828,31,2.5263574,1.373747,,,,,,,,,,,,,,,,,,COSMOS,True
3836416074715549824,150.64865042123546,2.8666750251729027,13.948229,0.2610251415139362,0.021880088,31,-0.29666916,1.2167296,,,,,,,,,,,,,,,,,,COSMOS,True
3836416422608022912,150.6561783818999,2.8943004656141875,16.769836,2.1693782986738146,0.08086364,31,0.60583407,1.3435097,,,,,,,,,,,,,,,,,,COSMOS,True
3836430196567792896,150.75881432638582,3.149863538358644,16.991655,0.5369437894030917,0.07604214,31,-0.6296561,1.1999254,,,,,,,,,,,,,,,,,,COSMOS,True
3836430677604130560,150.68765717435176,3.152041957312482,18.508755,3.1752186688375987,0.19552532,95,1.2526311,1.467414,,,,,,,,,,,,,,,,,,COSMOS,True
3836434186592432000,150.14008844635362,2.7432232116243656,20.142939,3.5679921986331733,0.57865137,95,-0.76020914,1.6910386,,,,,,,,,,,,,,,,,,COSMOS,True
3836434598909602944,150.15375901474388,2.7860711742319744,18.675297,1.5953578280828784,0.20997298,95,0.22871862,1.3640596,,,,,,,,,,,,,,,,,,COSMOS,True
3836443356348022400,150.35186180276483,2.9251666573073907,18.724287,2.728768609073634,0.22734646,95,0.44772565,1.4445179,,,,,,,,,,,,,,,,,,COSMOS,True
3836446006342729344,150.3013758189879,2.9842231048723584,14.591289,0.9392986987840896,0.025865318,31,3.037528,1.1973212,,,,,,,,,,,,,,,,,,COSMOS,True
3836458032251131136,149.91101193146892,3.0138034372995284,15.944592,2.0139890443995285,0.060819108,31,-0.6520693,1.2748349,,,,,,,,,,,,,,,,,,COSMOS,True
3836463564169003648,150.1561853922525,3.13133880366469,15.60036,0.260436829490366,0.041241918,31,-0.07646302,1.183697,,,,,,,,,,,,,,,,,,COSMOS,True
3836486310315792128,150.6458474994602,3.426708152849174,15.589251,0.8367904698387927,0.045920976,31,0.9497725,1.2080181,,,,,,,,,,,,,,,,,,COSMOS,True
3836493560220592640,150.3292925048819,3.3393243383922235,13.802517,4.043844303369681,0.023072952,31,3.9774203,1.258549,,,,,,,,,,,,,,,,,,COSMOS,True
3836578841091300608,151.4572637267401,2.7852867202732976,18.21978,1.074704912684013,0.18645628,31,-2.142961,1.2700483,,,,,,,,,,,,,,,,,,COSMOS,True
3836786335255912192,151.19037646853593,3.064412921680805,18.446789,2.1319077583341293,0.27029794,31,0.35208416,1.5744898,,,,,,,,,,,,,,,,,,COSMOS,True
3836804511557553920,150.9454628643424,3.215379147404178,18.879725,1.1554059775271908,0.23052545,31,-0.065504394,1.311643,,,,,,,,,,,,,,,,,,COSMOS,True
3836809944691651968,150.96875680927673,3.3205600818343104,19.09146,2.134463263463831,0.30486572,95,-0.52488667,1.4845128,,,,,,,,,,,,,,,,,,COSMOS,True
3846790551038945792,148.63780664141262,2.1142474455697067,16.903717,0.4943357534292022,0.07689301,31,-0.2530158,1.1957103,,,,,,,,,,,,,,,,,,COSMOS,True
3846814194834328448,148.68609679986116,2.154984322116067,17.130163,0.5616539265729618,0.08696102,31,-0.09693648,1.2077216,,,,,,,,,,,,,,,,,,COSMOS,True
3846820345227481728,148.78054232897827,2.3174703757836084,14.962829,0.7817935808053084,0.03360426,31,-0.11936197,1.2004112,,,,,,,,,,,,,,,,,,COSMOS,True
3846827320254370944,148.73563408177097,2.3701785430285187,17.101793,2.096660646916347,0.09265861,31,0.27230617,1.393648,,,,,,,,,,,,,,,,,,COSMOS,True
3846841785704215808,148.81233589000527,2.5091021349516565,15.653843,1.183015275357134,0.047889013,31,0.24537238,1.2311884,,,,,,,,,,,,,,,,,,COSMOS,True
3848329528015826048,149.06722093125688,2.5371413583297864,16.417109,0.6740524667032578,0.061938506,31,-0.0050717494,1.2186475,,,,,,,,,,,,,,,,,,COSMOS,True
3848329626799917568,149.11956098991416,2.550815025035609,18.89973,3.138946166949238,0.27319425,95,0.41211575,1.4128062,,,,,,,,,,,,,,,,,,COSMOS,True
3848329661159656320,149.09963478757228,2.5542204868070426,18.785847,2.422051416507868,0.2796205,95,1.4439986,1.4520752,,,,,,,,,,,,,,,,,,COSMOS,True
3848333307587044480,149.08979941043685,2.6011436927431664,16.012272,4.151720159893156,0.05457355,31,-3.1932259,1.3868482,,,,,,,,,,,,,,,,,,COSMOS,True
3848338766490300672,149.34885683176464,2.7361870159426385,13.5841255,0.7986605307303941,0.021371672,31,2.2351995,1.2235041,,,,,,,,,,,,,,,,,,COSMOS,True
3848343405055101568,149.22438850994814,2.820967996603676,14.71768,1.3986379795962478,0.028582431,31,-0.41275704,1.2061939,,,,,,,,,,,,,,,,,,COSMOS,True
3848349452369004032,148.73443134151609,2.7050552379048156,16.545399,0.8761689653398119,0.07510267,31,0.37871936,1.2277484,,,,,,,,,,,,,,,,,,COSMOS,True
3848363161904995712,149.4348055910955,2.816790512715791,19.471773,8.050554755229891,0.5014399,31,0.037160374,1.7218169,,,,,,,,,,,,,,,,,,COSMOS,True
3848370278665503488,149.5900204320049,2.8746157078031565,16.2628,6.067859934341163,0.06028742,31,-0.13932927,1.4113334,,,,,,,,,,,,,,,,,,COSMOS,True
3848377013174220288,149.62790226251127,3.0315798067893676,14.35027,1.0207998231426036,0.030777197,31,0.21229002,1.2009238,,,,,,,,,,,,,,,,,,COSMOS,True
3848385156432183680,149.1643094384267,3.0477574996124654,14.920117,1.0078879663219331,0.03335434,31,-0.42885178,1.2048234,,,,,,,,,,,,,,,,,,COSMOS,True
3848405699260634240,148.93338559308592,2.9014205673642266,11.640653,2.701514813240846,0.018117703,31,-2.0417376,1.2019829,,,,,,,,,,,,,,,,,,COSMOS,True
3848432843453652736,149.0150922438787,3.059838163896964,15.485089,0.4294813093979134,0.039422214,31,1.4089379,1.1944307,,,,,,,,,,,,,,,,,,COSMOS,True
3848435729671782912,149.16461960409833,3.193547275839638,18.200743,1.6910787902031137,0.19564547,31,0.31729275,1.3845298,,,,,,,,,,,,,,,,,,COSMOS,True
3848470506022350208,149.86559870874012,3.154141454560566,14.8177185,0.9197849810851622,0.03364209,31,1.3337469,1.2003413,,,,,,,,,,,,,,,,,,COSMOS,True
3848473250505991936,149.776057087205,3.1500767052413607,17.39525,1.7541157797616809,0.13785763,31,-0.8043933,1.3224889,,,,,,,,,,,,,,,,,,COSMOS,True
3848480917023075072,149.81615363332435,3.255154220336918,18.013998,0.9226255558638964,0.1456193,31,-0.36201322,1.2638695,,,,,,,,,,,,,,,,,,COSMOS,True
3848483356564493952,149.9183528279922,3.374114322050365,15.787765,1.4315461264685685,0.055913664,31,3.1237502,1.2335231,,,,,,,,,,,,,,,,,,COSMOS,True
3848483803241300224,149.96365802101886,3.388498511890063,14.709806,1.178595601571842,0.031801827,95,0.74746895,1.2184738,,,,,,,,,,,,,,,,,,COSMOS,True
3848497096164938752,149.87902228503398,3.482480571138272,16.921537,0.6861063364211167,0.07841955,31,-1.8420568,1.2101887,,,,,,,,,,,,,,,,,,COSMOS,True
3848505995337173248,150.16878606779866,3.474323515394197,18.442684,0.9424005822195552,0.18707508,31,-0.20342705,1.3009194,,,,,,,,,,,,,,,,,,COSMOS,True
3848506205790503424,150.02483081355305,3.3719874601576376,14.468858,0.7737940966665454,0.026313024,31,1.9186524,1.2002314,,,,,,,,,,,,,,,,,,COSMOS,True
3848508847195461760,150.13146614605446,3.4873903023801693,17.71642,1.0487668228639826,0.17611735,31,2.7147305,1.3757746,,,,,,,,,,,,,,,,,,COSMOS,True
3848520258923494656,149.96669255461646,3.5091087778721177,15.395316,0.4414423720718211,0.06440134,31,3.9693527,1.1586262,,,,,,,,,,,,,,,,,,COSMOS,True
3848526954777504512,149.9837034127901,3.663292732476108,13.840995,1.057935255079188,0.019122059,31,1.3538456,1.1919993,,,,,,,,,,,,,,,,,,COSMOS,True
3848543997207400960,149.41384077896092,3.4760638106547903,17.098112,1.2099283250341026,0.094675206,31,0.4922129,1.2447413,,,,,,,,,,,,,,,,,,COSMOS,True
3848544718761912704,149.38800527142283,3.4879022709820173,15.970775,1.178844095539668,0.046673283,31,-2.1291988,1.3395877,,,,,,,,,,,,,,,,,,COSMOS,True
3848549258542648064,149.67344058488007,3.582325496806443,17.123022,0.9777453092697446,0.091050245,31,-0.5032333,1.2660106,,,,,,,,,,,,,,,,,,COSMOS,True
3848549391686373760,149.62497038583894,3.5870251952603014,18.516937,1.1445879989442131,0.20657288,31,0.81472147,1.338753,,,,,,,,,,,,,,,,,,COSMOS,True
3833683994479296896,150.50195054484988,1.0392269938077023,16.397238,0.5047382651017402,0.0625999,31,-0.048926715,1.1967815,,,,,,,,,,,,,,,,,,COSMOS,True
3834387956799008384,149.15773736397097,1.0603520148020478,17.955902,1.6118657090492206,0.15741958,31,0.47832894,1.3959084,,,,,,,,,,,,,,,,,,COSMOS,True
3834406824590220544,149.9124182881197,0.8952786821059513,19.118574,3.0488441208171353,0.3408217,95,2.2282362,1.5319577,,,,,,,,,,,,,,,,,,COSMOS,True
3834411463154914176,149.64969071746089,0.840780873518918,15.253681,5.079804636277822,0.038733143,31,-0.7815848,1.3950427,15.280013,15.255711,0.07133319,False,True,True,False,False,False,False,False,True,False,False,False,False,False,COSMOS,False
3834412803184707584,149.7078715321401,0.848498024765934,15.05505,0.839260309729422,0.03530733,31,-0.51893216,1.2191702,,,,,,,,,,,,,,,,,,COSMOS,True
3834413112422353024,149.68745377812155,0.8730683008667905,16.834303,1.3754912295542696,0.09059587,31,2.0788493,1.2762802,,,,,,,,,,,,,,,,,,COSMOS,True
3834416097424333184,149.48842859560628,0.8862249404965247,18.665886,1.1128357324253406,0.22233005,31,1.437491,1.3410425,,,,,,,,,,,,,,,,,,COSMOS,True
3834422355191960064,149.8704675378526,1.042570588362066,15.475657,0.8734872989088227,0.040021807,31,-0.73070145,1.2091422,,,,,,,,,,,,,,,,,,COSMOS,True
3834429639456486400,150.05812512050264,0.9891755487507528,17.550964,0.8427342388032388,0.12066386,31,0.86820614,1.2924556,,,,,,,,,,,,,,,,,,COSMOS,True
3834433212869274112,150.08235419771069,1.041728729839171,17.326452,1.0492404591236293,0.10468865,31,-0.09227036,1.2475188,,,,,,,,,,,,,,,,,,COSMOS,True
3834433346012884096,150.03826503844698,1.0423218544420232,18.508827,1.173476954711449,0.22486764,31,0.15838167,1.3191752,,,,,,,,,,,,,,,,,,COSMOS,True
3834441768444162560,150.2120045999237,1.1851474127636343,15.107754,1.069778773710573,0.03588999,31,-1.4829555,1.2037312,,,,,,,,,,,,,,,,,,COSMOS,True
3834446059116091392,149.93648409303765,1.0861561624671652,15.989189,1.434122423406863,0.044175643,31,-0.6357384,1.2371241,,,,,,,,,,,,,,,,,,COSMOS,True
3834446162195310464,149.93889672213018,1.1080196031625411,18.026918,3.134156708676055,0.15178344,95,0.81198645,1.4178876,,,,,,,,,,,,,,,,,,COSMOS,True
3834466297002135936,149.53298057285016,1.0437817485227532,19.307983,4.752646805380101,0.4082208,95,0.85796565,1.5055046,,,,,,,,,,,,,,,,,,COSMOS,True
3834467499592910080,149.50605161147502,1.0971833906551658,13.6134205,5.947227776319865,0.019687371,31,-0.057043146,1.2907492,13.613682,13.612921,0.0067924196,False,False,True,False,False,False,False,False,False,False,False,False,False,False,COSMOS,False
3834480899890947840,149.23506401721525,1.0610485969815482,17.47144,0.7392624246653184,0.1189775,31,1.5260103,1.247909,,,,,,,,,,,,,,,,,,COSMOS,True
3834486985859756672,149.14202868851922,1.2211028445333094,16.411667,1.2025137611817622,0.0581865,31,-1.4043887,1.2399673,,,,,,,,,,,,,,,,,,COSMOS,True
3834489799063272704,149.44670280812676,1.2371163089909791,16.514254,2.649091912928807,0.08219615,31,0.5421922,1.3647228,,,,,,,,,,,,,,,,,,COSMOS,True
3834499832107933568,149.71744219551343,1.2650880728225804,19.168295,8.517549410886117,0.42269924,95,0.43060362,1.815349,,,,,,,,,,,,,,,,,,COSMOS,True
3834504268808180224,149.60094776450913,1.3487052712604786,16.734636,0.7136805170168413,0.09248485,31,0.11876282,1.231747,,,,,,,,,,,,,,,,,,COSMOS,True
3834505570183255680,149.80929493445964,1.382272183599569,18.458181,4.224661023703312,0.1984743,95,-0.5544502,1.5143229,,,,,,,,,,,,,,,,,,COSMOS,True
3834509658992159872,150.05537830528507,1.467968938144623,17.62241,0.8720929260941468,0.14908928,31,0.39815345,1.3033415,,,,,,,,,,,,,,,,,,COSMOS,True
3834512480785633408,149.8763679913308,1.4915125603583983,17.458464,1.103505630760767,0.113630764,31,0.14033756,1.2918383,,,,,,,,,,,,,,,,,,COSMOS,True
3834515500147939968,149.94670070221443,1.5851238509434231,20.323572,4.202309141179652,0.80495775,95,0.57564974,1.8647488,,,,,,,,,,,,,,,,,,COSMOS,True
3834520314805986304,149.68933630213124,1.5549408949782697,12.074881,1.9081342076469392,0.015248752,31,2.5331151,1.18976,,,,,,,,,,,,,,,,,,COSMOS,True
3834523510261637248,149.6006042800538,1.5605024744244431,14.747557,1.189188854730881,0.024729185,31,-0.9390281,1.2050155,,,,,,,,,,,,,,,,,,COSMOS,True
3834525674925168000,149.7936008799631,1.5630438227387735,15.931468,0.5299913614619706,0.04600107,31,-1.4581783,1.1945597,,,,,,,,,,,,,,,,,,COSMOS,True
3834674796189681024,149.0758014488219,1.2483964973508817,14.664859,1.0191837022837151,0.024620185,31,-0.024012756,1.1991378,,,,,,,,,,,,,,,,,,COSMOS,True
3834676582896070016,149.15398834636676,1.2881377403108132,16.363024,1.4511473514922326,0.052562557,31,-1.3453625,1.2826756,,,,,,,,,,,,,,,,,,COSMOS,True
3834677510609002368,149.20016889377754,1.351069357418942,9.724075,5.236285127634079,0.015504723,31,1.1858625,1.1991231,,,,,,,,,,,,,,,,,,COSMOS,True
3834679400394631552,149.0171771162914,1.334699895665073,12.430283,2.610369312237279,0.014058184,31,1.5867523,1.2003415,,,,,,,,,,,,,,,,,,COSMOS,True
3834683210030556160,149.23456578166383,1.3616695835296346,18.319193,1.2013958200131416,0.17956972,31,-0.71908957,1.3504081,,,,,,,,,,,,,,,,,,COSMOS,True
3834690017553412864,149.2211128682093,1.5218108618624713,15.808021,2.648374476706134,0.106933355,95,-0.27711412,,,,,,,,,,,,,,,,,,,COSMOS,True
3834703967607724544,149.1821481414736,1.666347179918385,17.419737,1.0574994510016609,0.117545895,95,2.0770328,1.8957065,,,,,,,,,,,,,,,,,,COSMOS,True
3834714241169306624,149.31037315869017,1.60491342083177,14.283824,0.7859871432898083,0.032929074,31,0.45476654,1.1974247,,,,,,,,,,,,,,,,,,COSMOS,True
3834715752997792640,149.35445768294045,1.673601167542408,15.926166,0.6694591367950655,0.058715165,31,-1.0584239,1.2342683,,,,,,,,,,,,,,,,,,COSMOS,True
3834732550615056256,149.18646156295662,1.8059469128345955,17.35425,2.9912502430903167,0.104708925,31,2.2277777,1.3920851,,,,,,,,,,,,,,,,,,COSMOS,True
3834734135457819136,149.24516715403774,1.839000473702296,15.516149,5.524685112189246,0.044053257,31,-1.0473025,1.3748286,,,,,,,,,,,,,,,,,,COSMOS,True
3834738018108246400,149.42378939865085,1.920787706007001,10.821155,1.0494643996718074,0.017440017,31,1.5516105,1.2394457,,,,,,,,,,,,,,,,,,COSMOS,True
3834752071241222400,148.76523939710268,1.724660369340118,16.256903,3.8009160890904057,0.05605744,31,0.20855494,1.3965535,,,,,,,,,,,,,,,,,,COSMOS,True
3834757740598041600,148.96013235915788,1.837432740251075,15.904058,1.0145737887461566,0.047706462,31,-1.8060359,1.2260898,,,,,,,,,,,,,,,,,,COSMOS,True
3834775435863303552,148.78339509241204,1.9958483104727052,14.707552,1.0575321073519457,0.031486534,31,0.94192517,1.2012008,,,,,,,,,,,,,,,,,,COSMOS,True
3834788247750554880,149.05332312830143,2.0436191563936976,18.060347,4.702481076638965,0.19622818,95,-2.2755628,1.4685365,,,,,,,,,,,,,,,,,,COSMOS,True
3834796635821857792,149.22178046391633,2.170723388431729,15.825249,2.328427810779333,0.059840493,31,-0.81109005,1.2807082,,,,,,,,,,,,,,,,,,COSMOS,True
3834807008167738240,149.1378023329144,2.170817916456327,15.607859,0.7755427290554909,0.047921404,31,0.98212963,1.2039458,,,,,,,,,,,,,,,,,,COSMOS,True
3834811715451912960,149.00734430300483,2.2622651470438337,16.97435,2.2838548457098073,0.09346931,95,0.7069355,,,,,,,,,,,,,,,,,,,COSMOS,True
3835157958535593728,151.32825159410203,1.3179995638145836,18.526232,1.4564300002713804,0.18814136,95,-0.67864543,1.469972,,,,,,,,,,,,,,,,,,COSMOS,True
3835170091818217472,150.9521375252942,1.0567843975211897,15.102766,1.4914639044790226,0.03178295,31,0.4116336,1.2176602,,,,,,,,,,,,,,,,,,COSMOS,True
3835176688887979264,151.0415820055184,1.121422440464127,17.957676,3.8451689998931142,0.1387806,31,0.14515083,1.4544324,,,,,,,,,,,,,,,,,,COSMOS,True
3835180262300772096,150.9355083420726,1.1479396038968674,17.19856,1.05286276520456,0.09354404,31,0.94357705,1.2913852,,,,,,,,,,,,,,,,,,COSMOS,True
3835182976720097280,151.03920652085088,1.2606771416135798,12.743421,2.3275963073597556,0.019587362,31,3.2559886,1.2017409,,,,,,,,,,,,,,,,,,COSMOS,True
3835191184402554880,150.63797151581377,1.2159583758488994,17.905645,1.7866324563189098,0.14965296,31,0.044206414,1.3688899,,,,,,,,,,,,,,,,,,COSMOS,True
3835196548816753664,150.93993895801327,1.353435089165143,18.570503,2.3174514699896305,0.24164593,31,-0.13735276,1.3806826,,,,,,,,,,,,,,,,,,COSMOS,True
3835234924349329664,151.05950034065933,1.6833588448435997,18.375248,1.4604158331810264,0.20585366,31,-0.10471332,1.3843007,,,,,,,,,,,,,,,,,,COSMOS,True
3835332475941759232,151.38032968763892,1.844119606695382,15.676908,2.115764567823763,0.04200475,31,-2.4474373,1.2662697,,,,,,,,,,,,,,,,,,COSMOS,True
3835341611337034624,151.57096345420743,2.0240680229998733,18.718418,1.5679021693760684,0.27591273,95,-0.9801794,1.4311155,,,,,,,,,,,,,,,,,,COSMOS,True
3835341718711372032,151.57304054529473,2.041413514147739,17.372173,0.9160374192628176,0.10483485,31,0.7124069,1.2537495,,,,,,,,,,,,,,,,,,COSMOS,True
